Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	Step Duration (sec)	Correct Step Duration (sec)	Error Step Duration (sec)	First Attempt	Incorrects	Hints	Corrects	Condition	KC (Original)	Opportunity (Original)	Predicted Error Rate (Original)
4793	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	1	(GREEN-AREA QUESTION3)	1996-02-01 00:28:07	1996-02-01 00:28:22	1996-02-01 00:28:22	1996-02-01 00:28:22	15	15	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	9	0.2009
4794	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	2	(GREEN-AREA QUESTION3)	1996-02-01 00:34:56	1996-02-01 00:35:03	1996-02-01 00:35:03	1996-02-01 00:35:03	7	7	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	18	0.0830
4795	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION1)	1996-02-01 00:24:31	1996-02-01 00:25:03	1996-02-01 00:25:03	1996-02-01 00:25:03	32	32	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	3	0.3317
4796	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	2	(PURPLE-AREA QUESTION1)	1996-02-01 00:34:02	1996-02-01 00:34:13	1996-02-01 00:34:13	1996-02-01 00:34:13	11	11	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	13	0.1377
4797	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION2)	1996-02-01 00:27:02	1996-02-01 00:27:08	1996-02-01 00:27:08	1996-02-01 00:27:08	6	6	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	6	0.2610
4798	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	2	(PURPLE-AREA QUESTION2)	1996-02-01 00:34:35	1996-02-01 00:34:39	1996-02-01 00:34:39	1996-02-01 00:34:39	4	4	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	15	0.1129
4799	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	1	(PURPLE-AREA QUESTION3)	1996-02-01 00:28:22	1996-02-01 00:28:35	1996-02-01 00:28:35	1996-02-01 00:28:35	13	13	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	10	0.1833
4800	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DESIGNING_A_QUILT	2	(PURPLE-AREA QUESTION3)	1996-02-01 00:35:03	1996-02-01 00:35:16	1996-02-01 00:35:16	1996-02-01 00:35:16	13	13	.	correct	0	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	19	0.0748
4801	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	1	(AREA QUESTION1)	1996-02-01 00:28:47	1996-02-01 00:28:47	1996-02-01 00:28:48	1996-02-01 00:28:48	1	.	1	incorrect	1	0	1	.	ALT:PENTAGON-AREA	2	0.5616
4802	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	2	(AREA QUESTION1)	1996-02-01 00:31:46	1996-02-01 00:31:46	1996-02-01 00:31:47	1996-02-01 00:31:47	1	.	1	incorrect	1	0	1	.	ALT:PENTAGON-AREA	3	0.4639
4803	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	3	(AREA QUESTION1)	1996-02-01 00:35:23	1996-02-01 00:35:23	1996-02-01 00:35:24	1996-02-01 00:35:24	1	.	1	incorrect	1	0	1	.	ALT:PENTAGON-AREA	5	0.2830
4804	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	4	(AREA QUESTION1)	1996-02-01 00:36:18	1996-02-01 00:36:18	1996-02-01 00:36:18	1996-02-01 00:36:18	0	0	.	correct	0	0	1	.	ALT:PENTAGON-AREA	7	0.1526
4805	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	1	(APOTHEM QUESTION2)	1996-02-01 00:28:48	1996-02-01 00:29:47	1996-02-01 00:29:48	1996-02-01 00:29:48	60	.	60	incorrect	1	0	1	.	ALT:PENTAGON-SIDE	3	0.4982
4806	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	2	(APOTHEM QUESTION2)	1996-02-01 00:31:47	1996-02-01 00:32:02	1996-02-01 00:32:03	1996-02-01 00:32:03	16	.	16	incorrect	1	0	1	.	ALT:PENTAGON-SIDE	5	0.4232
4807	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	3	(APOTHEM QUESTION2)	1996-02-01 00:35:24	1996-02-01 00:35:38	1996-02-01 00:35:38	1996-02-01 00:35:38	14	14	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	9	0.2862
4808	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	4	(APOTHEM QUESTION2)	1996-02-01 00:36:18	1996-02-01 00:36:26	1996-02-01 00:36:26	1996-02-01 00:36:26	8	8	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	13	0.1797
4809	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	1	(SIDE QUESTION3)	1996-02-01 00:29:48	1996-02-01 00:30:03	1996-02-01 00:30:04	1996-02-01 00:30:04	16	.	16	incorrect	1	0	1	.	ALT:PENTAGON-SIDE	4	0.4605
4810	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	2	(SIDE QUESTION3)	1996-02-01 00:32:03	1996-02-01 00:32:19	1996-02-01 00:32:20	1996-02-01 00:32:20	17	.	17	incorrect	1	0	1	.	ALT:PENTAGON-SIDE	6	0.3868
4811	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	3	(SIDE QUESTION3)	1996-02-01 00:35:38	1996-02-01 00:35:49	1996-02-01 00:35:49	1996-02-01 00:35:49	11	11	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	10	0.2563
4812	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	PENTAGON_ABCDE	4	(SIDE QUESTION3)	1996-02-01 00:36:26	1996-02-01 00:36:27	1996-02-01 00:36:27	1996-02-01 00:36:27	1	1	.	correct	0	0	1	.	ALT:PENTAGON-SIDE	14	0.1585
4813	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(RADIUS QUESTION1)	1996-02-01 00:36:33	1996-02-01 00:36:33	1996-02-01 00:36:33	1996-02-01 00:41:52	31	31	.	correct	1	0	4	.	ALT:CIRCLE-RADIUS	1	0.4077
4814	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION2)	1996-02-01 00:36:54	1996-02-01 00:37:11	1996-02-01 00:37:11	1996-02-01 00:42:25	95	95	.	correct	1	0	4	.	ALT:CIRCLE-DIAMETER	1	0.3465
4815	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(AREA QUESTION1)	1996-02-01 00:36:33	1996-02-01 00:36:38	1996-02-01 00:36:38	1996-02-01 00:42:09	45	45	.	correct	0	0	4	.	ALT:CIRCLE-AREA	1	0.3672
4816	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(AREA QUESTION2)	1996-02-01 00:37:11	1996-02-01 00:37:14	1996-02-01 00:37:14	1996-02-01 00:42:38	28	28	.	correct	0	0	4	.	ALT:CIRCLE-AREA	2	0.3433
4817	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:36:38	1996-02-01 00:36:53	1996-02-01 00:36:54	1996-02-01 00:42:16	42	.	42	incorrect	1	0	4	.	ALT:CIRCLE-CIRCUMFERENCE	1	0.2858
4818	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION2)	1996-02-01 00:37:14	1996-02-01 00:37:25	1996-02-01 00:37:25	1996-02-01 00:42:46	35	35	.	correct	0	0	4	.	ALT:CIRCLE-CIRCUMFERENCE	2	0.2712
4819	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(RADIUS QUESTION3)	1996-02-01 00:37:25	1996-02-01 00:37:37	1996-02-01 00:37:37	1996-02-01 00:42:52	18	18	.	correct	0	0	2	.	ALT:CIRCLE-RADIUS	2	0.3967
4820	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION3)	1996-02-01 00:37:37	1996-02-01 00:38:11	1996-02-01 00:38:11	1996-02-01 00:43:24	66	66	.	correct	0	0	2	.	ALT:CIRCLE-DIAMETER	2	0.3301
4821	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(CIRCUMFERENCE QUESTION3)	1996-02-01 00:38:11	1996-02-01 00:38:17	1996-02-01 00:38:17	1996-02-01 00:43:34	16	16	.	correct	0	0	2	.	ALT:CIRCLE-CIRCUMFERENCE	3	0.2571
4822	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(RADIUS QUESTION4)	1996-02-01 00:38:17	1996-02-01 00:38:31	1996-02-01 00:38:31	1996-02-01 00:43:42	22	22	.	correct	0	0	2	.	ALT:CIRCLE-RADIUS	3	0.3858
4823	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(DIAMETER QUESTION4)	1996-02-01 00:38:41	1996-02-01 00:39:01	1996-02-01 00:39:02	1996-02-01 00:44:03	29	.	29	incorrect	1	0	2	.	ALT:CIRCLE-DIAMETER	3	0.3140
4824	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	CIRCLE_O	1	(AREA QUESTION4)	1996-02-01 00:38:31	1996-02-01 00:38:40	1996-02-01 00:38:41	1996-02-01 00:43:55	23	.	23	incorrect	1	0	2	.	ALT:CIRCLE-AREA	3	0.3202
4825	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_A QUESTION1)	1996-02-01 00:58:18	1996-02-01 00:58:43	1996-02-01 00:58:43	1996-02-01 00:58:43	25	25	.	correct	0	0	1	.	ALT:CIRCLE-AREA	14	0.1302
4826	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_O QUESTION1)	1996-02-01 00:58:43	1996-02-01 00:58:52	1996-02-01 00:58:52	1996-02-01 00:58:52	9	9	.	correct	0	0	1	.	ALT:CIRCLE-AREA	15	0.1189
4827	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(CIRCLE-AREA_S QUESTION1)	1996-02-01 00:55:58	1996-02-01 00:55:58	1996-02-01 00:55:58	1996-02-01 00:55:58	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	13	0.1425
4828	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_CIRCLE	1	(SHADED-AREA QUESTION1)	1996-02-01 00:58:52	1996-02-01 00:59:01	1996-02-01 00:59:02	1996-02-01 00:59:02	10	.	10	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	18	0.2684
4829	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-BASE QUESTION1)	1996-02-01 01:04:25	1996-02-01 01:04:25	1996-02-01 01:04:26	1996-02-01 01:04:26	1	.	1	incorrect	1	0	1	.	ALT:COMPOSE-BY-MULTIPLICATION	20	0.0673
4830	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SQUARE-AREA QUESTION1)	1996-02-01 01:04:26	1996-02-01 01:05:07	1996-02-01 01:05:07	1996-02-01 01:05:07	41	41	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	25	0.0712
4831	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 01:05:07	1996-02-01 01:05:11	1996-02-01 01:05:11	1996-02-01 01:05:11	4	4	.	correct	0	0	1	.	ALT:CIRCLE-AREA	16	0.1084
4832	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TWO_CIRCLES_IN_SQUARE	1	(SHADED-AREA QUESTION1)	1996-02-01 01:05:11	1996-02-01 01:05:19	1996-02-01 01:05:19	1996-02-01 01:05:19	8	8	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	19	0.2684
4833	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:50:57	1996-02-01 00:51:13	1996-02-01 00:51:13	1996-02-01 00:51:13	16	16	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	21	0.0741
4834	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SQUARE-AREA QUESTION1)	1996-02-01 01:05:42	1996-02-01 01:05:54	1996-02-01 01:05:55	1996-02-01 01:05:55	13	.	13	incorrect	1	0	1	.	ALT:PARALLELOGRAM-AREA	26	0.0704
4835	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(POG-AREA QUESTION1)	1996-02-01 00:50:20	1996-02-01 00:50:20	1996-02-01 00:50:20	1996-02-01 00:50:20	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	8	0.2186
4836	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(POG-AREA QUESTION1)	1996-02-01 01:05:42	1996-02-01 01:05:42	1996-02-01 01:05:42	1996-02-01 01:05:42	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	17	0.0987
4837	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 00:51:43	1996-02-01 00:51:47	1996-02-01 00:51:48	1996-02-01 00:51:48	5	.	5	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	12	0.2684
4838	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 01:05:55	1996-02-01 01:05:58	1996-02-01 01:05:58	1996-02-01 01:05:58	3	3	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	20	0.2684
4839	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(POG-AREA QUESTION2)	1996-02-01 00:50:20	1996-02-01 00:50:43	1996-02-01 00:50:43	1996-02-01 00:50:43	23	23	.	correct	0	0	1	.	ALT:CIRCLE-AREA	9	0.2013
4840	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(POG-AREA QUESTION2)	1996-02-01 01:06:06	1996-02-01 01:06:13	1996-02-01 01:06:13	1996-02-01 01:06:13	7	7	.	correct	0	0	1	.	ALT:CIRCLE-AREA	18	0.0898
4841	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SQUARE-AREA QUESTION2)	1996-02-01 00:51:13	1996-02-01 00:51:39	1996-02-01 00:51:39	1996-02-01 00:51:39	26	26	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	22	0.0734
4842	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SQUARE-AREA QUESTION2)	1996-02-01 01:05:58	1996-02-01 01:06:06	1996-02-01 01:06:06	1996-02-01 01:06:06	8	8	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	27	0.0697
4843	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SQUARE-AREA QUESTION3)	1996-02-01 00:51:39	1996-02-01 00:51:43	1996-02-01 00:51:43	1996-02-01 00:51:43	4	4	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	23	0.0726
4844	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SQUARE-AREA QUESTION3)	1996-02-01 01:06:13	1996-02-01 01:06:20	1996-02-01 01:06:20	1996-02-01 01:06:20	7	7	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	28	0.0690
4845	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(POG-AREA QUESTION3)	1996-02-01 00:50:43	1996-02-01 00:50:57	1996-02-01 00:50:57	1996-02-01 00:50:57	14	14	.	correct	0	0	1	.	ALT:CIRCLE-AREA	10	0.1851
4846	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(POG-AREA QUESTION3)	1996-02-01 01:06:20	1996-02-01 01:06:26	1996-02-01 01:06:26	1996-02-01 01:06:26	6	6	.	correct	0	0	1	.	ALT:CIRCLE-AREA	19	0.0817
4847	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 00:51:48	1996-02-01 00:51:58	1996-02-01 00:51:59	1996-02-01 00:51:59	11	.	11	incorrect	1	0	1	.	ALT:COMPOSE-BY-ADDITION	13	0.2684
4848	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 01:06:38	1996-02-01 01:07:04	1996-02-01 01:07:04	1996-02-01 01:07:04	26	26	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	22	0.2684
4849	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 00:51:59	1996-02-01 00:52:28	1996-02-01 00:52:28	1996-02-01 00:52:28	29	29	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	14	0.2684
4850	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	POGS	2	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 01:06:26	1996-02-01 01:06:38	1996-02-01 01:06:38	1996-02-01 01:06:38	12	12	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	21	0.2684
4851	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TRIANGLE_AREA	1	(AREA QUESTION1)	1996-02-01 00:30:13	1996-02-01 00:30:13	1996-02-01 00:30:13	1996-02-01 00:30:13	0	0	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	6	0.2342
4852	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	LAWN_SPRINKLER	1	(AREA QUESTION1)	1996-02-01 00:44:08	1996-02-01 00:44:08	1996-02-01 00:44:08	1996-02-01 00:44:08	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	4	0.2980
4853	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	COVERING_POOL	1	(RADIUS QUESTION1)	1996-02-01 00:44:23	1996-02-01 00:44:23	1996-02-01 00:44:24	1996-02-01 00:44:24	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-RADIUS	4	0.3750
4854	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	COVERING_POOL	1	(DIAMETER QUESTION1)	1996-02-01 00:44:24	1996-02-01 00:44:48	1996-02-01 00:44:48	1996-02-01 00:44:48	24	24	.	correct	0	0	1	.	ALT:CIRCLE-DIAMETER	4	0.2984
4855	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DOG_ON_A_ROPE	1	(AREA QUESTION1)	1996-02-01 00:44:57	1996-02-01 00:44:57	1996-02-01 00:44:57	1996-02-01 00:44:57	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	5	0.2766
4856	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	DOG_ON_A_ROPE	1	(CIRCUMFERENCE QUESTION1)	1996-02-01 00:44:57	1996-02-01 00:45:10	1996-02-01 00:45:10	1996-02-01 00:45:10	13	13	.	correct	0	0	1	.	ALT:CIRCLE-CIRCUMFERENCE	4	0.2435
4857	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	LAWN_SPRINKLER_2	1	(WATERED-LAWN-AREA QUESTION1)	1996-02-01 00:45:19	1996-02-01 00:45:19	1996-02-01 00:45:19	1996-02-01 00:45:19	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	6	0.2563
4858	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	LAWN_SPRINKLER_2	1	(TOTAL-LAWN-AREA QUESTION1)	1996-02-01 00:45:19	1996-02-01 00:45:26	1996-02-01 00:45:26	1996-02-01 00:45:26	7	7	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	16	0.0780
4859	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	LAWN_SPRINKLER_2	1	(UNWATERED-LAWN-AREA QUESTION1)	1996-02-01 00:45:26	1996-02-01 00:45:48	1996-02-01 00:45:48	1996-02-01 00:45:48	22	22	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	7	0.2684
4860	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION1)	1996-02-01 00:46:02	1996-02-01 00:46:05	1996-02-01 00:46:06	1996-02-01 00:46:06	4	.	4	incorrect	1	0	1	.	ALT:TRIANGLE-SIDE	5	0.4314
4861	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-AREA QUESTION1)	1996-02-01 00:46:06	1996-02-01 00:46:44	1996-02-01 00:46:45	1996-02-01 00:46:45	39	.	39	incorrect	1	0	1	.	ALT:TRIANGLE-AREA	10	0.2052
4862	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SQUARE-AREA QUESTION1)	1996-02-01 00:46:02	1996-02-01 00:46:02	1996-02-01 00:46:02	1996-02-01 00:46:02	0	0	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	17	0.0772
4863	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION1)	1996-02-01 00:46:45	1996-02-01 00:47:17	1996-02-01 00:47:17	1996-02-01 00:47:17	32	32	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	8	0.2684
4864	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION2)	1996-02-01 00:47:17	1996-02-01 00:47:32	1996-02-01 00:47:32	1996-02-01 00:47:32	15	15	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	6	0.4222
4865	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-HEIGHT QUESTION3)	1996-02-01 00:48:17	1996-02-01 00:48:29	1996-02-01 00:48:29	1996-02-01 00:48:29	12	12	.	correct	0	0	1	.	ALT:TRIANGLE-SIDE	7	0.4131
4866	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-AREA QUESTION2)	1996-02-01 00:47:32	1996-02-01 00:47:59	1996-02-01 00:47:59	1996-02-01 00:47:59	27	27	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	11	0.1984
4867	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SQUARE-AREA QUESTION2)	1996-02-01 00:47:59	1996-02-01 00:48:15	1996-02-01 00:48:15	1996-02-01 00:48:15	16	16	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	18	0.0764
4868	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SQUARE-AREA QUESTION3)	1996-02-01 00:48:40	1996-02-01 00:48:52	1996-02-01 00:48:52	1996-02-01 00:48:52	12	12	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	19	0.0757
4869	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION2)	1996-02-01 00:48:15	1996-02-01 00:48:17	1996-02-01 00:48:17	1996-02-01 00:48:17	2	2	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	9	0.2684
4870	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(TROG-AREA QUESTION3)	1996-02-01 00:48:29	1996-02-01 00:48:40	1996-02-01 00:48:40	1996-02-01 00:48:40	11	11	.	correct	0	0	1	.	ALT:TRIANGLE-AREA	12	0.1918
4871	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	TROGS	1	(SCRAP-METAL-AREA QUESTION3)	1996-02-01 00:48:52	1996-02-01 00:48:57	1996-02-01 00:48:57	1996-02-01 00:48:57	5	5	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	10	0.2684
4872	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	WATERING_VEGGIES	1	(WATERED-AREA QUESTION1)	1996-02-01 00:49:24	1996-02-01 00:49:24	1996-02-01 00:49:24	1996-02-01 00:49:24	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	7	0.2369
4873	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	WATERING_VEGGIES	1	(TOTAL-GARDEN QUESTION1)	1996-02-01 00:49:24	1996-02-01 00:49:33	1996-02-01 00:49:33	1996-02-01 00:49:33	9	9	.	correct	0	0	1	.	ALT:PARALLELOGRAM-AREA	20	0.0749
4874	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	WATERING_VEGGIES	1	(UNWATERED-AREA QUESTION1)	1996-02-01 00:49:33	1996-02-01 00:50:01	1996-02-01 00:50:01	1996-02-01 00:50:01	28	28	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	11	0.2684
4875	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_C QUESTION1)	1996-02-01 00:52:44	1996-02-01 00:52:44	1996-02-01 00:52:45	1996-02-01 00:52:45	1	.	1	incorrect	1	0	1	.	ALT:CIRCLE-AREA	11	0.1699
4876	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	ONE_CIRCLE_IN_CIRCLE	1	(CIRCLE-AREA_A QUESTION1)	1996-02-01 00:52:45	1996-02-01 00:54:50	1996-02-01 00:54:50	1996-02-01 00:54:50	125	125	.	correct	0	0	1	.	ALT:COMPOSE-BY-ADDITION	15	0.2684
4877	All Data	Stu_87d1548f2cd78b7b8e334802016e700e	Unit Area	ONE_CIRCLE_IN_SQUARE	1	(CIRCLE-AREA QUESTION1)	1996-02-01 00:55:16	1996-02-01 00:55:16	1996-02-01 00:55:16	1996-02-01 00:55:16	0	0	.	correct	0	0	1	.	ALT:CIRCLE-AREA	12	0.1557
